sku,product_name,category,subcategory,brand,price,cost,weight_lbs,length_in,width_in,height_in,shipping_class,stock_quantity,is_active
WS-S-00782,Altitude Works Premier Snow Sled NX 10,Winter Sports,Sledding,Altitude Works,101.99,59.23,3.32,42.91,21.12,6.42,LARGE,100,TRUE
WS-S-00783,CourtLine Pro Snow Sled S 11,Winter Sports,Sledding,CourtLine,86.99,52.57,10.75,43.98,20.60,5.68,LARGE,100,TRUE
WS-S-00784,IronPeak Fitness Endurance Toboggan Edge 12,Winter Sports,Sledding,IronPeak Fitness,159.68,80.01,25.73,79.21,18.70,8.13,OVERSIZED,20,TRUE
WS-S-00785,Summit Sports Essential Toboggan X2 13,Winter Sports,Sledding,Summit Sports,148.99,94.35,21.13,74.05,20.04,8.57,OVERSIZED,20,TRUE
WS-S-00786,StrikeZone Athletics Competition Snow Sled X1 14,Winter Sports,Sledding,StrikeZone Athletics,114.99,82.67,4.71,38.46,19.86,6.03,LARGE,100,TRUE
WS-S-00787,CoreEdge Precision Snow Sled LT 15,Winter Sports,Sledding,CoreEdge,92.99,50.99,6.84,41.47,19.32,5.56,LARGE,100,TRUE
WS-S-00788,RidgeRunner Pro Snow Tube GT 16,Winter Sports,Sledding,RidgeRunner,73.99,46.83,6.57,23.22,17.88,7.85,STANDARD,1000,TRUE
WS-S-00789,TrailForge Pro Snow Tube GT 17,Winter Sports,Sledding,TrailForge,70.99,44.79,7.41,24.30,15.97,8.35,STANDARD,1000,TRUE
WS-S-00790,CourtLine Classic Toboggan X1 18,Winter Sports,Sledding,CourtLine,208.99,141.63,27.03,78.29,19.05,7.77,OVERSIZED,20,TRUE
WS-S-00791,RidgeRunner Trail Snow Sled Max 19,Winter Sports,Sledding,RidgeRunner,107.99,59.70,3.49,39.01,18.86,5.49,LARGE,100,TRUE
WS-WSA-00792,Altitude Works Active Ski Goggles XR,Winter Sports,Winter Sports Accessories,Altitude Works,185.99,117.54,0.89,8.63,7.36,4.64,STANDARD,1000,TRUE
WS-WSA-00793,StrikeZone Athletics Active Ski Goggles Edge,Winter Sports,Winter Sports Accessories,StrikeZone Athletics,80.99,40.35,0.67,8.35,6.57,5.40,STANDARD,1000,TRUE
WS-WSA-00794,CourtLine Endurance Hand Warmers Pack LT,Winter Sports,Winter Sports Accessories,CourtLine,21.58,13.99,1.06,8.20,5.23,4.07,STANDARD,1000,TRUE
WS-WSA-00795,Altitude Works Elite Ski Goggles NX,Winter Sports,Winter Sports Accessories,Altitude Works,176.45,100.67,1.36,8.92,6.59,5.27,STANDARD,1000,TRUE
WS-WSA-00796,TrailForge Classic Ski Goggles Edge,Winter Sports,Winter Sports Accessories,TrailForge,162.99,79.29,0.82,8.72,7.23,5.41,STANDARD,1000,TRUE
WS-WSA-00797,Redwood Sporting Essential Hand Warmers Pack X2,Winter Sports,Winter Sports Accessories,Redwood Sporting,18.99,10.21,0.86,7.90,4.71,4.00,STANDARD,1000,TRUE
WS-WSA-00798,Northstar Outdoor Essential Helmet Liner NX 7,Winter Sports,Winter Sports Accessories,Northstar Outdoor,41.99,20.23,0.27,7.60,5.64,2.69,STANDARD,1000,TRUE
WS-WSA-00799,StrikeZone Athletics Classic Helmet Liner X2 8,Winter Sports,Winter Sports Accessories,StrikeZone Athletics,25.99,17.60,0.72,8.75,6.52,2.95,STANDARD,1000,TRUE
WS-WSA-00800,Pulse Athletics Core Hand Warmers Pack Edge 9,Winter Sports,Winter Sports Accessories,Pulse Athletics,14.99,7.32,1.82,8.65,4.52,4.36,STANDARD,1000,TRUE
WS-WSA-00801,StrikeZone Athletics Pro Helmet Liner Pro 10,Winter Sports,Winter Sports Accessories,StrikeZone Athletics,40.99,27.97,0.26,7.74,6.68,3.11,STANDARD,1000,TRUE
WS-WSA-00802,EverPeak Competition Helmet Liner NX 11,Winter Sports,Winter Sports Accessories,EverPeak,20.99,10.08,0.39,8.04,5.78,2.77,STANDARD,1000,TRUE
WS-WSA-00803,Apex Athletics Core Hand Warmers Pack NX 12,Winter Sports,Winter Sports Accessories,Apex Athletics,11.99,7.20,1.64,8.07,4.73,3.58,STANDARD,1000,TRUE
WS-WSA-00804,Summit Sports Pro Ski Goggles GT 13,Winter Sports,Winter Sports Accessories,Summit Sports,44.68,25.45,1.39,10.05,6.98,5.03,STANDARD,1000,TRUE
WS-WSA-00805,Velocity Gear Pro Hand Warmers Pack S 14,Winter Sports,Winter Sports Accessories,Velocity Gear,8.99,5.08,0.44,8.09,5.29,3.85,STANDARD,1000,TRUE
WS-WSA-00806,PeakMotion Premier Helmet Liner Edge 15,Winter Sports,Winter Sports Accessories,PeakMotion,41.99,30.20,0.43,7.65,5.43,3.28,STANDARD,1000,TRUE
WS-WSA-00807,ForgeLine Competition Ski Goggles Pro 16,Winter Sports,Winter Sports Accessories,ForgeLine,45.99,24.88,1.30,8.60,6.93,4.98,STANDARD,1000,TRUE
WS-WSA-00808,FieldCraft Essential Hand Warmers Pack Edge 17,Winter Sports,Winter Sports Accessories,FieldCraft,11.99,6.01,1.17,8.50,4.73,3.82,STANDARD,1000,TRUE
WS-WSA-00809,Pulse Athletics Performance Ski Goggles Pro 18,Winter Sports,Winter Sports Accessories,Pulse Athletics,74.99,38.78,1.30,10.02,7.63,4.63,STANDARD,1000,TRUE
WS-WSA-00810,TitanTrail Trail Hand Warmers Pack LT 19,Winter Sports,Winter Sports Accessories,TitanTrail,14.99,9.57,1.38,8.46,4.91,3.62,STANDARD,1000,TRUE
CS-B-00811,IronPeak Fitness Pro Speed Bag S,Combat Sports,Boxing,IronPeak Fitness,58.99,35.26,3.94,13.19,7.41,8.48,STANDARD,1000,TRUE
CS-B-00812,CourtLine Core Heavy Punching Bag Pro,Combat Sports,Boxing,CourtLine,352.99,223.97,149.69,49.63,14.85,16.68,LARGE,100,TRUE
CS-B-00813,Apex Athletics Endurance Speed Bag LT,Combat Sports,Boxing,Apex Athletics,92.43,47.79,3.61,12.07,8.73,7.91,STANDARD,1000,TRUE
CS-B-00814,TitanTrail Trail Speed Bag XR,Combat Sports,Boxing,TitanTrail,112.99,73.23,1.47,12.30,7.34,8.23,STANDARD,1000,TRUE
CS-B-00815,TrailForge Competition Speed Bag Max,Combat Sports,Boxing,TrailForge,90.99,49.56,1.23,12.10,8.74,7.86,STANDARD,1000,TRUE
CS-B-00816,FieldCraft Precision Boxing Hand Wraps S,Combat Sports,Boxing,FieldCraft,16.99,10.16,0.75,7.06,4.99,1.93,STANDARD,1000,TRUE
CS-B-00817,ForgeLine Endurance Heavy Punching Bag X1,Combat Sports,Boxing,ForgeLine,274.99,134.69,69.32,57.67,16.36,14.75,LARGE,100,TRUE
CS-B-00818,Velocity Gear Trail Speed Bag XR,Combat Sports,Boxing,Velocity Gear,48.99,27.67,1.07,11.72,7.75,7.58,STANDARD,1000,TRUE
CS-B-00819,TrailForge Pro Speed Bag X1 9,Combat Sports,Boxing,TrailForge,103.99,55.65,3.20,11.37,7.86,7.57,STANDARD,1000,TRUE
CS-B-00820,CourtLine Premier Boxing Hand Wraps S 10,Combat Sports,Boxing,CourtLine,17.99,12.19,0.92,6.88,5.25,1.99,STANDARD,1000,TRUE
CS-B-00821,ForgeLine Classic Boxing Gloves Max 11,Combat Sports,Boxing,ForgeLine,131.99,92.16,1.22,13.93,7.45,6.14,STANDARD,1000,TRUE
CS-B-00822,PeakMotion Core Boxing Hand Wraps XR 12,Combat Sports,Boxing,PeakMotion,9.99,6.60,0.62,6.79,4.64,2.16,STANDARD,1000,TRUE
CS-B-00823,EverPeak Premier Heavy Punching Bag XR 13,Combat Sports,Boxing,EverPeak,252.99,136.86,66.34,51.64,16.07,17.49,LARGE,100,TRUE
CS-B-00824,StrikeZone Athletics Performance Boxing Hand Wraps XR 14,Combat Sports,Boxing,StrikeZone Athletics,11.99,7.38,0.73,6.33,4.87,2.00,STANDARD,1000,TRUE
CS-B-00825,BlueWave Sports Active Heavy Punching Bag Edge 15,Combat Sports,Boxing,BlueWave Sports,346.99,225.92,67.06,49.61,16.44,14.99,LARGE,100,TRUE
CS-B-00826,Redwood Sporting Active Boxing Hand Wraps Pro 16,Combat Sports,Boxing,Redwood Sporting,13.99,9.05,0.96,6.30,4.91,2.20,STANDARD,1000,TRUE
CS-B-00827,IronPeak Fitness Endurance Boxing Gloves NX 17,Combat Sports,Boxing,IronPeak Fitness,72.99,47.74,2.14,14.30,7.78,5.76,STANDARD,1000,TRUE
CS-B-00828,Altitude Works Pro Boxing Hand Wraps S 18,Combat Sports,Boxing,Altitude Works,24.88,12.79,0.59,6.55,5.10,1.96,STANDARD,1000,TRUE
CS-B-00829,IronPeak Fitness Competition Heavy Punching Bag S 19,Combat Sports,Boxing,IronPeak Fitness,245.08,124.97,130.73,49.67,14.82,17.12,LARGE,100,TRUE
CS-MA-00830,Northstar Outdoor Pro Kick Shield NX,Combat Sports,Martial Arts,Northstar Outdoor,126.99,67.29,9.33,23.92,16.95,8.80,STANDARD,1000,TRUE
CS-MA-00831,Velocity Gear Endurance Kick Shield LT,Combat Sports,Martial Arts,Velocity Gear,49.99,24.38,5.17,27.78,17.60,7.71,STANDARD,1000,TRUE
CS-MA-00832,Redwood Sporting Active Training Mat S,Combat Sports,Martial Arts,Redwood Sporting,67.28,44.19,23.12,36.51,21.38,7.49,LARGE,100,TRUE
CS-MA-00833,RidgeRunner Competition Kick Shield X2,Combat Sports,Martial Arts,RidgeRunner,73.26,35.47,7.11,28.78,16.86,8.55,STANDARD,1000,TRUE
CS-MA-00834,Redwood Sporting Trail Training Belt LT,Combat Sports,Martial Arts,Redwood Sporting,17.99,10.75,0.26,8.10,5.14,1.83,STANDARD,1000,TRUE
CS-MA-00835,PeakMotion Classic Training Mat Edge,Combat Sports,Martial Arts,PeakMotion,235.99,151.15,14.23,44.12,21.12,7.82,LARGE,100,TRUE
CS-MA-00836,Northstar Outdoor Endurance Training Mat Pro,Combat Sports,Martial Arts,Northstar Outdoor,200.99,103.67,15.41,39.92,26.27,7.81,LARGE,100,TRUE
CS-MA-00837,IronPeak Fitness Premier Martial Arts Uniform X1,Combat Sports,Martial Arts,IronPeak Fitness,124.99,62.19,3.05,10.67,10.95,4.06,STANDARD,1000,TRUE
CS-MA-00838,StrikeZone Athletics Precision Training Belt X2 9,Combat Sports,Martial Arts,StrikeZone Athletics,24.71,17.09,0.91,7.41,5.17,2.22,STANDARD,1000,TRUE
CS-MA-00839,CoreEdge Core Training Belt Edge 10,Combat Sports,Martial Arts,CoreEdge,17.99,12.55,0.73,7.62,5.29,1.82,STANDARD,1000,TRUE
CS-MA-00840,BlueWave Sports Premier Kick Shield NX 11,Combat Sports,Martial Arts,BlueWave Sports,137.99,81.12,8.57,28.29,16.66,7.36,STANDARD,1000,TRUE
CS-MA-00841,IronPeak Fitness Pro Kick Shield Pro 12,Combat Sports,Martial Arts,IronPeak Fitness,129.95,78.35,5.98,24.50,16.57,8.05,STANDARD,1000,TRUE
CS-MA-00842,RidgeRunner Active Kick Shield Pro 13,Combat Sports,Martial Arts,RidgeRunner,154.99,84.71,7.52,23.65,17.09,8.02,STANDARD,1000,TRUE
CS-MA-00843,StrikeZone Athletics Trail Kick Shield LT 14,Combat Sports,Martial Arts,StrikeZone Athletics,84.99,56.21,9.54,26.76,16.52,7.96,STANDARD,1000,TRUE
CS-MA-00844,IronPeak Fitness Competition Martial Arts Uniform X1 15,Combat Sports,Martial Arts,IronPeak Fitness,106.99,63.38,1.63,11.43,9.07,3.60,STANDARD,1000,TRUE
CS-MA-00845,EverPeak Precision Kick Shield XR 16,Combat Sports,Martial Arts,EverPeak,121.99,84.87,9.70,23.50,16.84,8.18,STANDARD,1000,TRUE
CS-MA-00846,Velocity Gear Essential Martial Arts Uniform Edge 17,Combat Sports,Martial Arts,Velocity Gear,118.99,83.93,1.65,10.64,10.17,4.41,STANDARD,1000,TRUE
CS-MA-00847,StrikeZone Athletics Core Kick Shield S 18,Combat Sports,Martial Arts,StrikeZone Athletics,51.99,27.19,7.17,26.51,15.09,7.66,STANDARD,1000,TRUE
CS-MA-00848,Summit Sports Trail Training Mat NX 19,Combat Sports,Martial Arts,Summit Sports,91.99,44.51,28.28,39.99,26.51,8.08,LARGE,100,TRUE
CS-M-00849,IronPeak Fitness Performance MMA Gloves X2,Combat Sports,MMA,IronPeak Fitness,81.99,55.87,1.01,10.70,6.53,3.84,STANDARD,1000,TRUE
CS-M-00850,RidgeRunner Pro MMA Gloves S,Combat Sports,MMA,RidgeRunner,109.99,75.98,1.86,9.27,7.70,4.02,STANDARD,1000,TRUE
CS-M-00851,IronPeak Fitness Endurance MMA Shin Guards LT,Combat Sports,MMA,IronPeak Fitness,99.99,71.60,2.24,16.64,9.38,6.08,STANDARD,1000,TRUE
CS-M-00852,Redwood Sporting Active Grappling Dummy Max,Combat Sports,MMA,Redwood Sporting,245.99,167.09,58.90,36.62,18.48,16.46,LARGE,100,TRUE
CS-M-00853,ForgeLine Active MMA Gloves X1,Combat Sports,MMA,ForgeLine,61.99,43.37,0.79,9.83,7.26,3.88,STANDARD,1000,TRUE
CS-M-00854,TitanTrail Trail Grappling Dummy S,Combat Sports,MMA,TitanTrail,296.99,176.69,56.04,40.29,21.15,16.18,LARGE,100,TRUE
CS-M-00855,EverPeak Trail Grappling Dummy XR 7,Combat Sports,MMA,EverPeak,140.99,71.61,57.62,42.68,19.23,16.84,LARGE,100,TRUE
CS-M-00856,Vantage Sport Core MMA Gloves GT 8,Combat Sports,MMA,Vantage Sport,129.99,76.51,0.96,10.31,7.16,4.42,STANDARD,1000,TRUE
CS-M-00857,TrailForge Endurance MMA Shin Guards GT 9,Combat Sports,MMA,TrailForge,95.99,53.21,3.95,16.35,10.76,5.86,STANDARD,1000,TRUE
CS-M-00858,EverPeak Essential Grappling Dummy NX 10,Combat Sports,MMA,EverPeak,238.99,166.70,22.42,38.08,18.22,16.92,LARGE,100,TRUE
CS-M-00859,CoreEdge Pro MMA Shin Guards Edge 11,Combat Sports,MMA,CoreEdge,42.99,20.65,2.26,16.05,9.62,6.70,STANDARD,1000,TRUE
CS-M-00860,CourtLine Precision MMA Gloves LT 12,Combat Sports,MMA,CourtLine,85.07,46.43,1.83,10.32,7.44,4.42,STANDARD,1000,TRUE
CS-M-00861,ForgeLine Performance Grappling Dummy XR 13,Combat Sports,MMA,ForgeLine,92.99,54.01,31.49,43.58,19.58,16.96,LARGE,100,TRUE
CS-M-00862,Northstar Outdoor Elite MMA Gloves Edge 14,Combat Sports,MMA,Northstar Outdoor,123.99,83.01,0.51,9.28,7.62,4.01,STANDARD,1000,TRUE
CS-M-00863,Altitude Works Competition MMA Shin Guards LT 15,Combat Sports,MMA,Altitude Works,30.99,17.47,3.51,18.29,8.94,5.33,STANDARD,1000,TRUE
CS-M-00864,Northstar Outdoor Competition Grappling Dummy X2 16,Combat Sports,MMA,Northstar Outdoor,118.99,63.31,32.19,38.21,20.12,17.66,LARGE,100,TRUE
CS-M-00865,Apex Athletics Pro MMA Gloves X1 17,Combat Sports,MMA,Apex Athletics,118.99,75.35,0.88,10.04,7.70,3.92,STANDARD,1000,TRUE
CS-M-00866,Pulse Athletics Elite MMA Shin Guards X1 18,Combat Sports,MMA,Pulse Athletics,80.99,57.92,2.47,16.82,8.83,5.95,STANDARD,1000,TRUE
CS-M-00867,EverPeak Classic Grappling Dummy X1 19,Combat Sports,MMA,EverPeak,135.99,83.71,59.50,37.77,20.57,15.85,LARGE,100,TRUE
CS-PG-00868,Vantage Sport Endurance Head Guard X2,Combat Sports,Protective Gear,Vantage Sport,98.99,62.19,3.30,11.96,9.23,8.93,STANDARD,1000,TRUE
CS-PG-00869,Pulse Athletics Core Head Guard X1,Combat Sports,Protective Gear,Pulse Athletics,66.99,37.43,2.42,10.58,10.91,8.25,STANDARD,1000,TRUE
CS-PG-00870,IronPeak Fitness Elite Head Guard XR,Combat Sports,Protective Gear,IronPeak Fitness,146.99,88.27,1.94,10.58,10.59,7.07,STANDARD,1000,TRUE
CS-PG-00871,BlueWave Sports Essential Mouthguard Max,Combat Sports,Protective Gear,BlueWave Sports,20.99,14.44,0.46,5.14,4.09,1.93,STANDARD,1000,TRUE
CS-PG-00872,CourtLine Trail Chest Protector S,Combat Sports,Protective Gear,CourtLine,105.99,70.94,7.05,22.63,16.73,8.86,STANDARD,1000,TRUE
CS-PG-00873,Pulse Athletics Trail Mouthguard XR,Combat Sports,Protective Gear,Pulse Athletics,37.99,26.11,0.12,4.95,4.41,1.96,STANDARD,1000,TRUE
CS-PG-00874,EverPeak Core Chest Protector Edge 7,Combat Sports,Protective Gear,EverPeak,69.99,40.92,5.70,24.16,17.02,7.88,STANDARD,1000,TRUE
CS-PG-00875,EverPeak Premier Mouthguard Pro 8,Combat Sports,Protective Gear,EverPeak,20.99,12.01,0.24,4.51,3.75,1.99,STANDARD,1000,TRUE
CS-PG-00876,Vantage Sport Premier Chest Protector Pro 9,Combat Sports,Protective Gear,Vantage Sport,130.99,84.88,4.19,24.18,19.10,8.75,STANDARD,1000,TRUE
CS-PG-00877,PeakMotion Trail Mouthguard GT 10,Combat Sports,Protective Gear,PeakMotion,25.99,14.17,0.20,4.81,3.76,2.12,STANDARD,1000,TRUE
CS-PG-00878,TitanTrail Active Head Guard X2 11,Combat Sports,Protective Gear,TitanTrail,68.13,33.58,3.32,11.19,10.76,8.83,STANDARD,1000,TRUE
CS-PG-00879,Velocity Gear Endurance Chest Protector XR 12,Combat Sports,Protective Gear,Velocity Gear,117.99,81.49,2.19,23.59,17.67,8.35,STANDARD,1000,TRUE
CS-PG-00880,StrikeZone Athletics Pro Chest Protector X1 13,Combat Sports,Protective Gear,StrikeZone Athletics,89.99,49.30,5.29,21.63,18.73,7.17,STANDARD,1000,TRUE
CS-PG-00881,Altitude Works Premier Head Guard X1 14,Combat Sports,Protective Gear,Altitude Works,53.99,38.02,3.58,11.10,9.62,7.67,STANDARD,1000,TRUE
CS-PG-00882,TitanTrail Core Head Guard Edge 15,Combat Sports,Protective Gear,TitanTrail,97.99,58.08,1.94,11.83,10.13,8.20,STANDARD,1000,TRUE
CS-PG-00883,TitanTrail Elite Chest Protector X1 16,Combat Sports,Protective Gear,TitanTrail,99.99,57.17,4.80,21.83,19.48,7.41,STANDARD,1000,TRUE
CS-PG-00884,PeakMotion Precision Chest Protector X1 17,Combat Sports,Protective Gear,PeakMotion,126.99,84.39,2.53,21.86,17.46,7.37,STANDARD,1000,TRUE
CS-PG-00885,Northstar Outdoor Active Chest Protector Max 18,Combat Sports,Protective Gear,Northstar Outdoor,87.99,47.47,4.88,24.29,19.19,8.30,STANDARD,1000,TRUE
CS-PG-00886,PeakMotion Active Mouthguard X1 19,Combat Sports,Protective Gear,PeakMotion,19.99,12.91,0.39,5.37,3.64,2.17,STANDARD,1000,TRUE
CS-TE-00887,BlueWave Sports Classic Freestanding Punching Bag Pro,Combat Sports,Training Equipment,BlueWave Sports,299.99,208.16,72.86,28.12,27.05,69.17,OVERSIZED,20,TRUE
CS-TE-00888,ForgeLine Competition Focus Mitt Set X1,Combat Sports,Training Equipment,ForgeLine,90.88,48.55,2.80,11.90,8.79,5.45,STANDARD,1000,TRUE
CS-TE-00889,EverPeak Core Reflex Bag Pro,Combat Sports,Training Equipment,EverPeak,96.99,47.42,68.05,26.79,21.14,61.52,LARGE,100,TRUE
CS-TE-00890,PeakMotion Classic Freestanding Punching Bag S,Combat Sports,Training Equipment,PeakMotion,317.99,201.76,72.67,25.16,25.15,72.93,OVERSIZED,20,TRUE
CS-TE-00891,PeakMotion Premier Reflex Bag Pro,Combat Sports,Training Equipment,PeakMotion,137.99,72.80,39.54,23.95,24.16,57.26,LARGE,100,TRUE
CS-TE-00892,Velocity Gear Performance Focus Mitt Set S,Combat Sports,Training Equipment,Velocity Gear,107.99,58.37,3.04,12.67,8.90,4.81,STANDARD,1000,TRUE
CS-TE-00893,IronPeak Fitness Endurance Freestanding Punching Bag X2 7,Combat Sports,Training Equipment,IronPeak Fitness,365.99,250.39,72.00,29.53,28.31,62.33,OVERSIZED,20,TRUE
CS-TE-00894,RidgeRunner Core Focus Mitt Set XR 8,Combat Sports,Training Equipment,RidgeRunner,119.99,63.73,3.22,12.98,10.01,5.48,STANDARD,1000,TRUE
CS-TE-00895,TrailForge Classic Reflex Bag LT 9,Combat Sports,Training Equipment,TrailForge,95.99,49.84,60.10,22.87,21.78,64.53,LARGE,100,TRUE
CS-TE-00896,Pulse Athletics Elite Reflex Bag XR 10,Combat Sports,Training Equipment,Pulse Athletics,86.99,53.84,27.58,26.14,23.60,63.42,LARGE,100,TRUE
CS-TE-00897,PeakMotion Elite Freestanding Punching Bag LT 11,Combat Sports,Training Equipment,PeakMotion,151.99,98.10,98.83,25.01,30.92,68.83,OVERSIZED,20,TRUE
CS-TE-00898,RidgeRunner Core Reflex Bag Pro 12,Combat Sports,Training Equipment,RidgeRunner,216.99,132.40,38.04,25.60,21.94,52.99,LARGE,100,TRUE
CS-TE-00899,ForgeLine Pro Focus Mitt Set Pro 13,Combat Sports,Training Equipment,ForgeLine,109.99,55.34,1.99,12.57,9.56,4.88,STANDARD,1000,TRUE
CS-TE-00900,CoreEdge Classic Focus Mitt Set Max 14,Combat Sports,Training Equipment,CoreEdge,71.47,44.18,2.74,11.58,8.65,5.56,STANDARD,1000,TRUE
CS-TE-00901,Redwood Sporting Essential Focus Mitt Set X1 15,Combat Sports,Training Equipment,Redwood Sporting,95.99,61.28,2.31,10.82,9.30,5.00,STANDARD,1000,TRUE
CS-TE-00902,PeakMotion Core Freestanding Punching Bag GT 16,Combat Sports,Training Equipment,PeakMotion,422.99,265.59,92.77,30.03,25.36,64.21,OVERSIZED,20,TRUE
CS-TE-00903,IronPeak Fitness Premier Reflex Bag Edge 17,Combat Sports,Training Equipment,IronPeak Fitness,234.99,129.58,39.49,23.27,24.87,65.99,LARGE,100,TRUE
CS-TE-00904,RidgeRunner Trail Reflex Bag XR 18,Combat Sports,Training Equipment,RidgeRunner,248.99,134.92,33.97,26.47,25.58,60.95,LARGE,100,TRUE
CS-TE-00905,PeakMotion Essential Freestanding Punching Bag XR 19,Combat Sports,Training Equipment,PeakMotion,536.99,287.30,62.02,27.01,29.98,62.88,OVERSIZED,20,TRUE
SA-SB-00906,ForgeLine Endurance Duffel Sports Bag GT,Sports Accessories,Sports Bags,ForgeLine,83.99,49.45,3.46,24.31,13.36,11.22,STANDARD,1000,TRUE
SA-SB-00907,RidgeRunner Trail Duffel Sports Bag GT,Sports Accessories,Sports Bags,RidgeRunner,53.99,34.78,2.03,23.80,13.39,12.37,STANDARD,1000,TRUE
SA-SB-00908,CourtLine Performance Duffel Sports Bag X1,Sports Accessories,Sports Bags,CourtLine,117.99,64.24,1.87,21.14,13.84,13.30,STANDARD,1000,TRUE
SA-SB-00909,Northstar Outdoor Pro Equipment Wheeled Bag Max,Sports Accessories,Sports Bags,Northstar Outdoor,134.99,66.09,7.79,37.87,18.46,15.56,LARGE,100,TRUE
SA-SB-00910,CourtLine Precision Drawstring Gym Bag Pro,Sports Accessories,Sports Bags,CourtLine,17.99,11.85,0.41,10.76,10.08,2.18,STANDARD,1000,TRUE
SA-SB-00911,RidgeRunner Precision Equipment Wheeled Bag X1,Sports Accessories,Sports Bags,RidgeRunner,149.99,86.53,14.40,38.51,19.89,15.23,LARGE,100,TRUE
SA-SB-00912,Redwood Sporting Competition Equipment Wheeled Bag LT 7,Sports Accessories,Sports Bags,Redwood Sporting,238.99,146.69,8.48,40.18,19.10,15.91,LARGE,100,TRUE
SA-SB-00913,PeakMotion Elite Duffel Sports Bag S 8,Sports Accessories,Sports Bags,PeakMotion,59.99,32.67,1.01,24.79,14.02,11.26,STANDARD,1000,TRUE
SA-SB-00914,Apex Athletics Premier Equipment Wheeled Bag XR 9,Sports Accessories,Sports Bags,Apex Athletics,115.99,59.59,5.70,35.20,19.92,16.44,LARGE,100,TRUE
SA-SB-00915,Pulse Athletics Trail Drawstring Gym Bag GT 10,Sports Accessories,Sports Bags,Pulse Athletics,14.99,8.37,0.23,11.11,10.26,1.90,STANDARD,1000,TRUE
SA-SB-00916,RidgeRunner Elite Duffel Sports Bag S 11,Sports Accessories,Sports Bags,RidgeRunner,123.99,70.77,4.35,26.01,15.64,12.40,STANDARD,1000,TRUE
SA-SB-00917,Pulse Athletics Essential Duffel Sports Bag Edge 12,Sports Accessories,Sports Bags,Pulse Athletics,76.99,41.37,1.29,26.03,12.77,11.82,STANDARD,1000,TRUE
SA-SB-00918,FieldCraft Precision Drawstring Gym Bag X2 13,Sports Accessories,Sports Bags,FieldCraft,31.99,20.03,0.55,11.86,10.44,1.92,STANDARD,1000,TRUE
SA-SB-00919,Redwood Sporting Competition Drawstring Gym Bag NX 14,Sports Accessories,Sports Bags,Redwood Sporting,36.31,21.20,0.70,12.28,9.57,1.90,STANDARD,1000,TRUE
SA-SB-00920,IronPeak Fitness Pro Drawstring Gym Bag Edge 15,Sports Accessories,Sports Bags,IronPeak Fitness,21.99,13.32,0.82,11.08,8.84,1.96,STANDARD,1000,TRUE
SA-SB-00921,EverPeak Active Duffel Sports Bag Edge 16,Sports Accessories,Sports Bags,EverPeak,122.99,76.38,4.36,22.73,12.42,10.67,STANDARD,1000,TRUE
SA-SB-00922,FieldCraft Active Duffel Sports Bag Max 17,Sports Accessories,Sports Bags,FieldCraft,36.02,25.28,1.74,21.34,13.20,11.82,STANDARD,1000,TRUE
SA-SB-00923,RidgeRunner Premier Duffel Sports Bag Pro 18,Sports Accessories,Sports Bags,RidgeRunner,90.99,60.59,1.41,21.81,13.71,10.93,STANDARD,1000,TRUE
SA-SB-00924,CoreEdge Classic Equipment Wheeled Bag GT 19,Sports Accessories,Sports Bags,CoreEdge,209.99,137.34,13.52,35.59,17.27,15.51,LARGE,100,TRUE
SA-WB-00925,Pulse Athletics Essential Insulated Sports Bottle S,Sports Accessories,Water Bottles,Pulse Athletics,30.99,19.29,0.68,11.38,4.22,4.25,STANDARD,1000,TRUE
SA-WB-00926,Redwood Sporting Trail Hydration Jug XR,Sports Accessories,Water Bottles,Redwood Sporting,29.99,15.32,3.75,15.38,8.32,8.74,STANDARD,1000,TRUE
SA-WB-00927,CoreEdge Performance Insulated Sports Bottle Edge,Sports Accessories,Water Bottles,CoreEdge,48.99,27.99,1.61,13.36,3.73,3.60,STANDARD,1000,TRUE
SA-WB-00928,ForgeLine Essential Hydration Jug GT,Sports Accessories,Water Bottles,ForgeLine,40.99,29.07,3.63,14.67,8.07,8.66,STANDARD,1000,TRUE
SA-WB-00929,IronPeak Fitness Performance Hydration Jug NX,Sports Accessories,Water Bottles,IronPeak Fitness,55.99,37.76,3.92,12.66,8.34,7.06,STANDARD,1000,TRUE
SA-WB-00930,ForgeLine Precision Shaker Bottle GT,Sports Accessories,Water Bottles,ForgeLine,16.99,10.76,0.48,10.85,3.62,4.10,STANDARD,1000,TRUE
SA-WB-00931,EverPeak Core Hydration Jug GT 7,Sports Accessories,Water Bottles,EverPeak,31.11,15.77,1.81,14.96,8.57,8.81,STANDARD,1000,TRUE
SA-WB-00932,BlueWave Sports Trail Insulated Sports Bottle S 8,Sports Accessories,Water Bottles,BlueWave Sports,22.99,11.20,1.48,11.28,4.39,3.88,STANDARD,1000,TRUE
SA-WB-00933,Velocity Gear Core Insulated Sports Bottle X2 9,Sports Accessories,Water Bottles,Velocity Gear,30.99,17.19,1.59,12.09,4.34,4.41,STANDARD,1000,TRUE
SA-WB-00934,Redwood Sporting Endurance Hydration Jug Max 10,Sports Accessories,Water Bottles,Redwood Sporting,31.99,19.94,1.01,14.96,8.76,8.02,STANDARD,1000,TRUE
